Security Code,status,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
543396,1,One 97 Communications Limited,PAYTM,One 97 Communications Ltd,Active,B ,1,INE982J01020,Internet & Catalogue Retail,Equity,CDGS (Consumer Discretionary Goods & Services),Retailing,Retailing,Internet & Catalogue Retail
533632,1,Onelife Capital Advisors Ltd,ONELIFECAP,ONELIFE CAPITAL ADVISORS LTD.,Active,B ,10,INE912L01015,Other Financial Services,Equity,Finance,Other Financial Services,Other Financial Services,Other Financial Services
532944,1,OnMobile Global Ltd.,ONMOBILE,OnMobile Global Ltd.,Active,A ,10,INE809I01019,Other Telecom Services,Equity,Telecom,Telecom Services,Telecom Services,Other Telecom Services
517536,1,Onward Technologies Ltd.,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Active,B ,10,INE229A01017,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
530135,1,Optiemus Infracom Limited,OPTIEMUS,Optiemus Infracom Ltd,Active,B ,10,INE350C01017,Telecom Equipment,Equity,Telecom,Telecommunications Equipment,Telecommunications Equipment,Telecommunications Equipment
532466,1,Oracle Financial Services Software Limited,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,Active,A ,5,INE881D01027,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
512626,1,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10,INE231G01010,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
504879,1,Orient Abrasives Ltd.,ORIENTABRA,ORIENT ABRASIVES LTD.-$,Active,B ,1,INE569C01020,Other Industrial Products,Equity,Industrials,General Industrials,General Industrials,Other Industrial Products
530365,1,Orient Bell Limited,ORIENTBELL,ORIENT BELL LIMITED-$,Active,B ,10,INE607D01018,Furniture-Furnishing-Paints,Equity,CDGS (Consumer Discretionary Goods & Services),Consumer Durables,Consumer Durables,"Furniture, Furnishing & Paints"
535754,1,ORIENT CEMENT LIMITED,ORIENTCEM,Orient Cement Ltd,Active,A ,1,INE876N01018,Cement & Cement Products,Equity,Basic Materials,Construction Materials,Cement & Cement Products,Cement & Cement Products
541301,1,Orient Electric Limited,ORIENTELEC,Orient Electric Ltd,Active,A ,1,INE142Z01019,Consumer Electronics,Equity,CDGS (Consumer Discretionary Goods & Services),Consumer Durables,Consumer Durables,Consumer Electronics
533263,1,Orient Green Power Company Limited,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,Active,T ,10,INE999K01014,Electric Utilities,Equity,Utilities,Utilities,Utilities,Electric Utilities
502420,1,Orient Paper & Industries Ltd.,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Active,B ,1,INE592A01026,Paper & Paper Products,Equity,Basic Materials,Forest Materials,Paper & Forest Products,Paper & Paper Products
526325,1,Orient Press ltd.,ORIENTLTD,ORIENT PRESS LTD.,Active,B ,10,INE609C01024,Containers & Packaging,Equity,Industrials,General Industrials,General Industrials,Containers & Packaging
500078,1,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5,INE959C01023,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
500314,1,"Oriental Hotels Ltd.,",ORIENTHOT,ORIENTAL HOTELS LTD.,Active,B ,1,INE750A01020,Hotels,Equity,CDGS (Consumer Discretionary Goods & Services),"Hotels, Restaurants & Tourism","Hotels, Restaurants & Tourism",Hotels
532817,1,Oriental Trimex Limited,ORIENTALTL,ORIENTAL TRIMEX LTD.,Active,T ,10,INE998H01012,Construction Materials,Equity,Basic Materials,Construction Materials,Other Construction Materials,Other Construction Materials
590086,1,Orissa Minerals Development Company Limited,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY LTD.,Active,B ,1,INE725E01024,Mining,Equity,Basic Materials,Metals & Mining,Mining,Mining
500317,1,"Oswal Agro Mills Ltd.,",OSWALAGRO,OSWAL AGRO MILLS LTD.,Active,B ,10,INE142A01012,Investment Companies,Equity,Finance,Other Financial Services,Other Financial Services,Investment Companies
539290,1,Oswal Greentech Limited,BINDALAGRO,Oswal Greentech Ltd,Active,B ,10,INE143A01010,Investment Companies,Equity,Finance,Other Financial Services,Other Financial Services,Investment Companies
532827,1,Page Industries Ltd.,PAGEIND,PAGE INDUSTRIES LTD.,Active,A ,10,INE761H01022,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
532900,1,PAISALO DIGITAL LIMITED,PAISALO,Paisalo Digital Ltd,Active,A ,10,INE420C01042,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
531349,1,Panacea Biotec Ltd.,PANACEABIO,PANACEA BIOTEC LTD.,Active,B ,1,INE922B01023,Biotechnology,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Biotechnology
524820,1,Panama Petrochem Ltd.,PANAMAPET,PANAMA PETROCHEM LTD.,Active,B ,2,INE305C01029,Refineries/ Petro-Products,Equity,Energy,Oil & Gas,Oil & Gas Producers,Refineries/ Petroleum Products
539889,1,Parag Milk Foods Limited,PARAGMILK,Parag Milk Foods Ltd,Active,A ,10,INE883N01014,Packaged Foods,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Food Products,Packaged Foods
530555,1,Paramount Communications Ltd.,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,Active,T ,2,INE074B01023,Other Elect.Equip./ Prod.,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment/ Products
543367,1,Paras Defence and Space Technologies Limited,PARAS,Paras Defence and Space Technologies Ltd,Active,B ,10,INE045601015,Defence,Equity,Industrials,Capital Goods,Aerospace & Defence,Defence
532780,1,Parsvnath Developers Ltd.,PARSVNATH,PARSVNATH DEVELOPERS LTD.,Active,T ,5,INE561H01026,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
500456,1,Pasupati Acrylon Ltd.,PASUPTAC,PASUPATI ACRYLON LTD.,Active,B ,10,INE818B01023,Fibres & Plastics,Equity,Basic Materials,Chemicals & Petrochemicals,Petrochemicals,Fibers & Plastics
531120,1,Patel Engineering Ltd,PATELENG,PATEL ENGINEERING LTD.-$,Active,T ,1,INE244B01030,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
526381,1,Patel Integrated Logistics Ltd,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,Active,B ,10,INE529D01014,Surface Transportation,Equity,Industrials,Transportation,Transport Services,Surface Transportation
514326,1,Patspin India Ltd.,PATSPINLTD,PATSPIN INDIA LTD.,Active,XT,10,INE790C01014,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
543390,1,PB Fintech Limited,POLICYBZR,PB Fintech Ltd,Active,B ,2,INE417T01026,Internet & Catalogue Retail,Equity,CDGS (Consumer Discretionary Goods & Services),Retailing,Retailing,Internet & Catalogue Retail
532676,1,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,B ,10,INE160H01019,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
534809,1,PC JEWELLER LIMITED,PCJEWELLER,PC JEWELLER LTD.,Active,B ,10,INE785M01013,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
506590,1,PCBL LIMITED,PCBL,PCBL Ltd,Active,A ,2,INE602A01023,Carbon Black,Equity,Basic Materials,Chemicals & Petrochemicals,Petrochemicals,Carbon Black
538730,1,PDS LIMITED,PDSL,PDS Ltd,Active,B ,10,INE111Q01013,Comm.Trading  & Distribution,Equity,Industrials,Commercial Services & Supplies,Commercial Services & Supplies,Trading Companies & Distributors
532808,1,Pearl Global Industries Limited,PGIL,Pearl Global Industries Limited,Active,B ,10,INE940H01014,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
523260,1,Pearl Polymers Ltd.,PEARLPOLY,PEARL POLYMERS LTD.,Active,B ,10,INE844A01013,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
503031,1,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Active,T ,2,INE138A01028,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
513228,1,"Pennar Industries Ltd.,",PENIND,PENNAR INDUSTRIES LTD.-$,Active,B ,5,INE932A01024,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
533179,1,Persistent Systems Limited,PERSISTENT,PERSISTENT SYSTEMS LTD.,Active,A ,10,INE262H01013,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
532522,1,PETRONET LNG LTD.,PETRONET,PETRONET LNG LTD.,Active,A ,10,INE347G01014,Oil Marketing & Distribution,Equity,Energy,Oil & Gas,"Oil Equipment, Services & Distribution",Oil Marketing & Distribution
500680,1,"Pfizer Ltd.,",PFIZER,PFIZER LTD.,Active,A ,10,INE182A01018,Pharmaceuticals,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Pharmaceuticals
533581,1,PG Electroplast Limited,PGEL,PG ELECTROPLAST LTD.,Active,B ,10,INE457L01011,Consumer Electronics,Equity,CDGS (Consumer Discretionary Goods & Services),Consumer Durables,Consumer Durables,Consumer Electronics
523642,1,PI Industries Limited,PIIND,PI Industries Ltd,Active,A ,1,INE603J01030,Agrochemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Fertilizers & Agricultural Chemicals,Agrochemicals
500331,1,Pidilite Industries Ltd.,PIDILITIND,PIDILITE INDUSTRIES LTD.,Active,A ,1,INE318A01026,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
500327,1,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,T ,1,INE600A01035,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
539883,1,Pilani Investment And Industries Corporation Limited,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,A ,10,INE417C01014,Holding Companies,Equity,Finance,Other Financial Services,Other Financial Services,Holding Companies
531879,1,Pioneer Distilleries Ltd.,PIONDIST,PIONEER DISTILLERIES LTD.,Active,B ,10,INE889E01010,Breweries & Distilleries,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Beverages,Breweries & Distilleries
514300,1,Pioneer Embroideries Ltd.,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Active,B ,10,INE156C01018,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
500302,1,Piramal Enterprises Limited,PEL,PIRAMAL ENTERPRISES LTD.,Active,A ,2,INE140A01024,Other Financial Services,Equity,Finance,Other Financial Services,Other Financial Services,Other Financial Services
513519,1,PITTI ENGINEERING LIMITED,PITTIENG,Pitti Engineering Ltd-$,Active,B ,5,INE450D01021,Other Elect.Equip./ Prod.,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment/ Products
523648,1,Plastiblends India Ltd.,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,Active,B ,5,INE083C01022,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
532366,1,PNB Gilts Ltd,PNBGILTS,PNB GILTS LTD.,Active,B ,10,INE859A01011,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
540173,1,PNB Housing Finance Limited,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10,INE572E01012,Housing Finance ,Equity,Finance,Other Financial Services,Other Financial Services,Housing Finance Companies
539150,1,PNC Infratech Limited,PNCINFRA,PNC Infratech Ltd,Active,A ,2,INE195J01029,Roads & Highways,Equity,Industrials,Transportation,Transport Infrastructure,Roads & Highways
532486,1,Pokarna Ltd.,POKARNA,POKARNA LTD.,Active,B ,2,INE637C01025,Construction Materials,Equity,Basic Materials,Construction Materials,Other Construction Materials,Other Construction Materials
531768,1,Poly Medicure Ltd,POLYMED,POLY MEDICURE LTD.,Active,A ,5,INE205C01021,Medical Equipment,Equity,Healthcare,Healthcare Equipment & Supplies,Healthcare Equipment & Supplies,Medical Equipment
542652,1,Polycab India Limited,POLYCAB,Polycab India Ltd,Active,A ,10,INE455K01017,Other Elect.Equip./ Prod.,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment/ Products
524051,1,"Polyplex Corporation Ltd.,",POLYPLEX,POLYPLEX CORPORATION LTD.,Active,A ,10,INE633B01018,Containers & Packaging,Equity,Industrials,General Industrials,General Industrials,Containers & Packaging
532460,1,Ponni Sugars (Erode) Ltd.,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B ,10,INE838E01017,Sugar,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Agricultural Food Products,Sugar
524000,1,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,Active,A ,2,INE511C01022,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
532810,1,Power Finance Corporation Ltd,PFC,POWER FINANCE CORPORATION LTD.,Active,A ,10,INE134E01011,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
532898,1,POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,Active,A ,10,INE752E01010,Electric Utilities,Equity,Utilities,Utilities,Utilities,Electric Utilities
539302,1,Power Mech Projects Limited,POWERMECH,Power Mech Projects Ltd,Active,B ,10,INE211R01019,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
532934,1,PPAP Automotive Limited,PPAP,PPAP Automotive Limited,Active,B ,10,INE095I01015,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
522205,1,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,Active,A ,2,INE074A01025,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
531746,1,Prajay Engineers Syndicate Ltd.,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,Active,T ,10,INE505C01016,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
506022,1,"Prakash Industries Ltd.,",PRAKASH,PRAKASH INDUSTRIES LTD.,Active,A ,10,INE603A01013,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
542684,1,Prakash Pipes Limited,PPL,Prakash Pipes Ltd,Active,B ,10,INE050001010,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
533239,1,Prakash Steelage Limited,PRAKASHSTL,PRAKASH STEELAGE LTD.,Active,B ,1,INE696K01024,Iron & Steel Products,Equity,Industrials,General Industrials,General Industrials,Iron & Steel Products
540724,1,Prataap Snacks Limited,DIAMONDYD,Prataap Snacks Ltd,Active,B ,5,INE393P01035,Packaged Foods,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Food Products,Packaged Foods
540901,1,Praxis Home Retail Limited ,PRAXIS,Praxis Home Retail Ltd,Active,B ,5,INE546Y01022,Specialty Retail,Equity,CDGS (Consumer Discretionary Goods & Services),Retailing,Retailing,Specialty Retail
539636,1,Precision Camshafts Limited,PRECAM,Precision Camshafts Ltd,Active,B ,10,INE484I01029,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
523539,1,"Precision Wires India ltd.,",PRECWIRE,PRECISION WIRES INDIA LTD.,Active,T ,1,INE372C01037,Other Elect.Equip./ Prod.,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment/ Products
500540,1,Premier Limited,PREMIER,PREMIER LTD.,Active,T ,10,INE342A01018,Industrial Machinery,Equity,Industrials,Capital Goods,Machinery,Industrial Machinery
514354,1,Premier Polyfilm Ltd.,PREMIERPOL,PREMIER POLYFILM LTD.,Active,B ,5,INE309M01012,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
509077,1,Pressman Advertising Limited,PRESSMN,Pressman Advertising Limited,Active,B ,2,INE980A01023,Advertising & Media,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Advertising & Media Agencies
533274,1,Prestige Estates Projects Limited,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,Active,A ,10,INE811K01011,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
540293,1,Pricol Limited,PRICOLLTD,Pricol Ltd,Active,A ,1,INE726V01018,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
532748,1,Prime Focus Limited,PFOCUS,PRIME FOCUS LTD.,Active,B ,1,INE367G01038,Movies & Entertainment,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Movies & Entertainment
500337,1,Prime Securities Ltd.,PRIMESECU,PRIME SECURITIES LTD.,Active,B ,5,INE032B01021,Other Financial Services,Equity,Finance,Other Financial Services,Other Financial Services,Other Financial Services
542907,1,Prince Pipes and Fittings Limited,PRINCEPIPE,Prince Pipes and Fittings Ltd,Active,A ,10,INE689W01016,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
500338,1,PRISM JOHNSON LIMITED.,PRSMJOHNSN,Prism Johnson Ltd,Active,A ,10,INE010A01011,Cement & Cement Products,Equity,Basic Materials,Construction Materials,Cement & Cement Products,Cement & Cement Products
539359,1,Pritika Auto Industries Limited,PRITIKAUTO,Pritika Auto Industries Ltd,Active,B ,2,INE583R01029,Other Industrial Products,Equity,Industrials,General Industrials,General Industrials,Other Industrial Products
532387,1,Pritish Nandy Communications Ltd,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,B ,10,INE392B01011,Movies & Entertainment,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Movies & Entertainment
530117,1,PRIVI SPECIALITY CHEMICALS LIMITED,PRIVISCL,Privi Speciality Chemicals Ltd,Active,A ,10,INE959A01019,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
500126,1,PROCTER & GAMBLE HEALTH LIMITED,PGHL,Procter & Gamble Health Ltd,Active,A ,10,INE199A01012,Pharmaceuticals,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Pharmaceuticals
500459,1,Procter & Gamble Hygiene & Health Care Ltd.,PGHH,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,Active,A ,10,INE179A01014,Personal Products,Equity,FMCG (Fast Moving Consumer Goods),Household & Personal Products,Personal Products,Personal Products
534675,1,Prozone Intu Properties Limited,PROZONINTU,Prozone Intu Properties Limited,Active,T ,2,INE195N01013,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
